Source,Record,Group,Matrix,Nanomaterial,Dose,Units,Organism,Endpoint,Response,Direction
CEINT,4085,2283,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF eosinophils ,0,More
CEINT,4086,2283,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF eosinophils ,0.21875,More
CEINT,4087,2283,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF eosinophils ,0.404381,More
CEINT,4088,2283,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF eosinophils ,4.16414,More
CEINT,4089,2284,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF eosinophils ,0,More
CEINT,4090,2284,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF eosinophils ,0.306486,More
CEINT,4091,2284,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF eosinophils ,0.561156,More
CEINT,4092,2284,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF eosinophils ,4.938139,More
CEINT,4093,2285,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF eosinophils ,0,More
CEINT,4094,2285,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF eosinophils ,0.177282,More
CEINT,4095,2285,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF eosinophils ,0.553578,More
CEINT,4096,2285,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF eosinophils ,10.231896,More
CEINT,4493,2286,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF LDH value ,0,More
CEINT,4494,2286,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF LDH value ,5.095265,More
CEINT,4495,2286,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF LDH value ,3.391738,More
CEINT,4496,2286,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF LDH value ,2.543374,More
CEINT,4497,2287,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF LDH value ,0,More
CEINT,4498,2287,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF LDH value ,2.289928,More
CEINT,4499,2287,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF LDH value ,6.943326,More
CEINT,4500,2287,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF LDH value ,1.219904,More
CEINT,4501,2288,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF LDH value ,0,More
CEINT,4502,2288,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF LDH value ,2.070382,More
CEINT,4503,2288,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF LDH value ,7.50932,More
CEINT,4504,2288,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF LDH value ,0.574659,More
CEINT,4505,2289,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF LDH value ,0,More
CEINT,4506,2289,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF LDH value ,1.318397,More
CEINT,4507,2289,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF LDH value ,7.774016,More
CEINT,4508,2289,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF LDH value ,0.966593,More
CEINT,4509,2290,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF LDH value ,0,More
CEINT,4510,2290,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF LDH value ,0.38474,More
CEINT,4511,2290,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF LDH value ,8.801254,More
CEINT,4512,2290,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF LDH value ,3.644789,More
CEINT,4513,2291,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF LDH value ,0,More
CEINT,4514,2291,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF LDH value ,0.296324,More
CEINT,4515,2291,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF LDH value ,2.624464,More
CEINT,4516,2291,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF LDH value ,5.239507,More
CEINT,4517,2292,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF LDH value ,0,More
CEINT,4518,2292,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF LDH value ,0.084204,More
CEINT,4519,2292,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF LDH value ,2.624753,More
CEINT,4520,2292,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF LDH value ,7.45829,More
CEINT,4521,2293,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF LDH value ,0,More
CEINT,4522,2293,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF LDH value ,0.401432,More
CEINT,4523,2293,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF LDH value ,1.405487,More
CEINT,4524,2293,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF LDH value ,7.763322,More
CEINT,4525,2294,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF LDH value ,0,More
CEINT,4526,2294,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF LDH value ,0.035114,More
CEINT,4527,2294,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF LDH value ,0.993052,More
CEINT,4528,2294,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF LDH value ,4.514366,More
CEINT,4529,2295,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF LDH value ,0,More
CEINT,4530,2295,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF LDH value ,0.152358,More
CEINT,4531,2295,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF LDH value ,1.050869,More
CEINT,4532,2295,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF LDH value ,5.296497,More
CEINT,4533,2296,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF protein content ,0,More
CEINT,4534,2296,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF protein content ,3.018767,More
CEINT,4535,2296,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF protein content ,4.919238,More
CEINT,4536,2296,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF protein content ,1.122194,More
CEINT,4537,2297,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF protein content ,0,More
CEINT,4538,2297,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF protein content ,1.040333,More
CEINT,4539,2297,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF protein content ,3.1987,More
CEINT,4540,2297,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF protein content ,0.485067,More
CEINT,4541,2298,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF protein content ,0,More
CEINT,4542,2298,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF protein content ,0.899394,More
CEINT,4543,2298,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF protein content ,3.390247,More
CEINT,4544,2298,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF protein content ,0.229295,More
CEINT,4545,2299,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF protein content ,0,More
CEINT,4546,2299,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF protein content ,0.601767,More
CEINT,4547,2299,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF protein content ,3.633523,More
CEINT,4548,2299,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF protein content ,0.514227,More
CEINT,4549,2300,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF protein content ,0,More
CEINT,4550,2300,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF protein content ,0.27203,More
CEINT,4551,2300,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF protein content ,5.11745,More
CEINT,4552,2300,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF protein content ,1.726269,More
CEINT,4553,2301,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF protein content ,0,More
CEINT,4554,2301,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF protein content ,0.28812,More
CEINT,4555,2301,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF protein content ,0.694925,More
CEINT,4556,2301,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF protein content ,1.977011,More
CEINT,4557,2302,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF protein content ,0,More
CEINT,4558,2302,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF protein content ,0.045346,More
CEINT,4559,2302,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF protein content ,1.27746,More
CEINT,4560,2302,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF protein content ,3.67425,More
CEINT,4561,2303,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF protein content ,0,More
CEINT,4562,2303,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF protein content ,0.107256,More
CEINT,4563,2303,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF protein content ,0.371707,More
CEINT,4564,2303,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF protein content ,2.724312,More
CEINT,4565,2304,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF protein content ,0,More
CEINT,4566,2304,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF protein content ,0.037273,More
CEINT,4567,2304,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF protein content ,0.543937,More
CEINT,4568,2304,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF protein content ,1.807556,More
CEINT,4569,2305,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF protein content ,0,More
CEINT,4570,2305,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF protein content ,0.214222,More
CEINT,4571,2305,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF protein content ,0.562892,More
CEINT,4572,2305,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF protein content ,2.040781,More
CEINT,4573,2306,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF IL-1_ activity ,0,More
CEINT,4574,2306,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF IL-1_ activity ,9.780442,More
CEINT,4575,2306,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF IL-1_ activity ,18.703595,More
CEINT,4576,2306,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF IL-1_ activity ,2.902738,More
CEINT,4577,2307,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF IL-1_ activity ,0,More
CEINT,4578,2307,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF IL-1_ activity ,14.006788,More
CEINT,4579,2307,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF IL-1_ activity ,40.655502,More
CEINT,4580,2307,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF IL-1_ activity ,0.064398,More
CEINT,4581,2308,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF IL-1_ activity ,0,More
CEINT,4582,2308,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF IL-1_ activity ,10.763674,More
CEINT,4583,2308,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF IL-1_ activity ,24.51146,More
CEINT,4584,2308,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF IL-1_ activity ,0.041705,More
CEINT,4585,2309,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF IL-1_ activity ,0,More
CEINT,4586,2309,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF IL-1_ activity ,4.577352,More
CEINT,4587,2309,Dispersive,Carbon Nanotubes,2,mg/kg,Rat,BALF IL-1_ activity ,21.674392,More
CEINT,4588,2309,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF IL-1_ activity ,1.160208,More
CEINT,4589,2310,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF IL-1_ activity ,0,More
CEINT,4590,2310,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF IL-1_ activity ,0.56249,More
CEINT,4591,2310,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF IL-1_ activity ,6.574212,More
CEINT,4592,2310,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF IL-1_ activity ,19.058692,More
CEINT,4593,2311,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF IL-1_ activity ,0,More
CEINT,4594,2311,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF IL-1_ activity ,4.8015,More
CEINT,4595,2311,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF IL-1_ activity ,19.6365,More
CEINT,4596,2311,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF IL-1_ activity ,25.9254,More
CEINT,4597,2312,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF IL-1_ activity ,0,More
CEINT,4598,2312,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF IL-1_ activity ,8.054537,More
CEINT,4599,2312,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF IL-1_ activity ,14.473275,More
CEINT,4600,2312,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF IL-1_ activity ,55.625078,More
CEINT,4601,2313,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF IL-1_ activity ,0,More
CEINT,4602,2313,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF IL-1_ activity ,0.248239,More
CEINT,4603,2313,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF IL-1_ activity ,1.997552,More
CEINT,4604,2313,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF IL-1_ activity ,8.632163,More
CEINT,4605,2314,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF IL-1_ activity ,0,More
CEINT,4606,2314,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF IL-1_ activity ,0.365799,More
CEINT,4607,2314,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF IL-1_ activity ,1.287557,More
CEINT,4608,2314,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF IL-1_ activity ,12.122679,More
CEINT,4609,2315,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,Lung weight,0,More
CEINT,4610,2315,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,Lung weight,0.029463,More
CEINT,4611,2315,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,Lung weight,0.129983,More
CEINT,4612,2315,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,Lung weight,0.140381,More
CEINT,4613,2315,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,Lung weight,0.019064,More
CEINT,4614,2316,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,Lung weight,0,More
CEINT,4615,2316,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,Lung weight,0.070826,More
CEINT,4616,2316,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,Lung weight,0.065767,More
CEINT,4617,2316,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,Lung weight,0.198988,More
CEINT,4618,2316,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,Lung weight,0.128162,More
CEINT,4619,2317,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,Lung weight,0,More
CEINT,4620,2317,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,Lung weight,0.026856,More
CEINT,4621,2317,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,Lung weight,0.06793,More
CEINT,4622,2317,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,Lung weight,0.101106,More
CEINT,4623,2317,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,Lung weight,0.113744,More
CEINT,4624,2318,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,Lung weight,0,More
CEINT,4625,2318,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,Lung weight,0.143401,More
CEINT,4626,2318,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,Lung weight,0.044416,More
CEINT,4627,2318,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,Lung weight,0.038071,More
CEINT,4628,2318,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,Lung weight,0.247462,More
CEINT,4629,2319,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,Lung weight,0,More
CEINT,4630,2319,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,Lung weight,0.016888,More
CEINT,4631,2319,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,Lung weight,0.018094,More
CEINT,4632,2319,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,Lung weight,0.129071,More
CEINT,4633,2319,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,Lung weight,0.404101,More
CEINT,4634,2320,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF total cell,0,More
CEINT,4635,2320,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF total cell,0.734458,More
CEINT,4636,2320,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF total cell,0.355584,More
CEINT,4637,2320,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF total cell,0.913669,More
CEINT,4638,2320,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF total cell,0.677437,More
CEINT,4639,2321,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF total cell,0,More
CEINT,4640,2321,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF total cell,0.082449,More
CEINT,4641,2321,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF total cell,0.054718,More
CEINT,4642,2321,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF total cell,0.325912,More
CEINT,4643,2321,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF total cell,0.961045,More
CEINT,4644,2322,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF total cell,0,More
CEINT,4645,2322,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF total cell,0.299781,More
CEINT,4646,2322,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF total cell,0.076968,More
CEINT,4647,2322,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF total cell,0.003279,More
CEINT,4648,2322,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF total cell,1.537171,More
CEINT,4649,2323,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF total cell,0,More
CEINT,4650,2323,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF total cell,0.185603,More
CEINT,4651,2323,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF total cell,0.130811,More
CEINT,4652,2323,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF total cell,0.029154,More
CEINT,4653,2323,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF total cell,2.864199,More
CEINT,4654,2324,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF total cell,0,More
CEINT,4655,2324,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF total cell,0.257876,More
CEINT,4656,2324,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF total cell,0.036803,More
CEINT,4657,2324,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF total cell,0.122276,More
CEINT,4658,2324,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF total cell,1.906406,More
CEINT,4659,2325,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF neutrophil,0,More
CEINT,4660,2325,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF neutrophil,0.959772,More
CEINT,4661,2325,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF neutrophil,2.972334,More
CEINT,4662,2325,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF neutrophil,6.437524,More
CEINT,4663,2325,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF neutrophil,3.539797,More
CEINT,4664,2326,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF neutrophil,0,More
CEINT,4665,2326,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF neutrophil,0.221677,More
CEINT,4666,2326,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF neutrophil,0.186941,More
CEINT,4667,2326,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF neutrophil,0.078674,More
CEINT,4668,2326,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF neutrophil,3.68586,More
CEINT,4669,2327,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF neutrophil,0,More
CEINT,4670,2327,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF neutrophil,0.04117,More
CEINT,4671,2327,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF neutrophil,0.463453,More
CEINT,4672,2327,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF neutrophil,0.819921,More
CEINT,4673,2327,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF neutrophil,14.976725,More
CEINT,4674,2328,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF neutrophil,0,More
CEINT,4675,2328,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF neutrophil,0.466782,More
CEINT,4676,2328,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF neutrophil,0.628221,More
CEINT,4677,2328,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF neutrophil,0.277976,More
CEINT,4678,2328,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF neutrophil,32.371246,More
CEINT,4679,2329,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF neutrophil,0,More
CEINT,4680,2329,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF neutrophil,1.148243,More
CEINT,4681,2329,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF neutrophil,0.382601,More
CEINT,4682,2329,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF neutrophil,0.629197,More
CEINT,4683,2329,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF neutrophil,19.632905,More
CEINT,4684,2330,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF monocyte,0,More
CEINT,4685,2330,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF monocyte,0.581151,More
CEINT,4686,2330,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF monocyte,0.12364,More
CEINT,4687,2330,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF monocyte,0.325003,More
CEINT,4688,2330,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF monocyte,0.386934,More
CEINT,4689,2331,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF monocyte,0,More
CEINT,4690,2331,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF monocyte,0.110989,More
CEINT,4691,2331,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF monocyte,0.07434,More
CEINT,4692,2331,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF monocyte,0.261447,More
CEINT,4693,2331,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF monocyte,0.491078,More
CEINT,4694,2332,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF monocyte,0,More
CEINT,4695,2332,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF monocyte,0.301669,More
CEINT,4696,2332,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF monocyte,0.022227,More
CEINT,4697,2332,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF monocyte,0.07612,More
CEINT,4698,2332,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF monocyte,0.221649,More
CEINT,4699,2333,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF monocyte,0,More
CEINT,4700,2333,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF monocyte,0.157118,More
CEINT,4701,2333,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF monocyte,0.104975,More
CEINT,4702,2333,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF monocyte,0.009799,More
CEINT,4703,2333,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF monocyte,0.300239,More
CEINT,4704,2334,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF monocyte,0,More
CEINT,4705,2334,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF monocyte,0.133054,More
CEINT,4706,2334,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF monocyte,0.039526,More
CEINT,4707,2334,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF monocyte,0.040285,More
CEINT,4708,2334,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF monocyte,0.246489,More
CEINT,4709,2335,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF lymphocyte,0,More
CEINT,4710,2335,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF lymphocyte,1.467527,More
CEINT,4711,2335,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF lymphocyte,0.280656,More
CEINT,4712,2335,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF lymphocyte,1.434939,More
CEINT,4713,2335,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF lymphocyte,0.821672,More
CEINT,4714,2336,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF lymphocyte,0,More
CEINT,4715,2336,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF lymphocyte,0.007273,More
CEINT,4716,2336,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF lymphocyte,0.045672,More
CEINT,4717,2336,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF lymphocyte,0.67689,More
CEINT,4718,2336,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF lymphocyte,0.790093,More
CEINT,4719,2337,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF lymphocyte,0,More
CEINT,4720,2337,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF lymphocyte,0.332506,More
CEINT,4721,2337,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF lymphocyte,0.205459,More
CEINT,4722,2337,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF lymphocyte,0.138551,More
CEINT,4723,2337,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF lymphocyte,1.994417,More
CEINT,4724,2338,Dispersive,Carbon Nanotubes,0,mg/kg,Rat,BALF lymphocyte,0,More
CEINT,4725,2338,Dispersive,Carbon Nanotubes,0.04,mg/kg,Rat,BALF lymphocyte,0.201925,More
CEINT,4726,2338,Dispersive,Carbon Nanotubes,0.2,mg/kg,Rat,BALF lymphocyte,0.1561,More
CEINT,4727,2338,Dispersive,Carbon Nanotubes,1,mg/kg,Rat,BALF lymphocyte,0.067514,More
CEINT,4728,2338,Dispersive,Carbon Nanotubes,5,mg/kg,Rat,BALF lymphocyte,3.160449,More
